id_site_dep;id_site_dest;timest;type_donnee;est_cookie;est_visite;est_httpsecure;url_profondeur;req_profondeur;prefixe_dep;prefixe_dest;methode_html;reponse;no_cache;id_date;id_navigateur
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/javascript;true;true;true;10;0;www.;www.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;google.com;1,44E+12;application/json;true;false;true;1;0;www.;plus.;POST;200;false;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.com;1,44E+12;application/json;true;false;true;1;0;www.;plus.;POST;200;false;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.com;1,44E+12;text/html;true;false;true;1;0;www.;plus.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;204;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn1.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn0.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn3.;GET;200;true;20151010;1
google.fr;gstatic.com;1,44E+12;image/jpeg;false;false;true;1;0;www.;encrypted-tbn2.;GET;200;true;20151010;1
